time,quad x,quad y,quad z,kftag x,kftag y,kftag z,tag x,tag y,tag z
4.982948303222656e-05,4.992514610290527,5.025441646575928,8.456780910491943,0.013413215225706985,-0.0015410862605672914,-9.897214064909424,0.006030841716924584,0.0006417719432727509,-9.877603472681827
0.1002955436706543,4.992730140686035,5.024371147155762,8.4523606300354,0.009933079911643128,0.0006526830620791389,-9.878451466349098,0.006535909573528009,0.0003486070691458565,-9.878451466349098
0.20028281211853027,4.993005275726318,5.023204326629639,8.447893619537354,0.008281867996385568,0.0017038527178077792,-9.878221992295876,0.005244287800160841,0.0011157273558373149,-9.874431152810295
0.3003528118133545,4.993328094482422,5.021866321563721,8.443224430084229,0.006772838887162943,0.0025003470982341907,-9.873357625061985,0.0034387604084251677,0.0013257310258252275,-9.873357625061985
0.400256872177124,4.993624210357666,5.020579814910889,8.439204692840576,0.004605958450338617,0.0031337884486195666,-9.869707944745544,0.0004878678611568432,0.00125607452485621,-9.869962006827953
0.5003228187561035,4.993946552276611,5.019091606140137,8.435000896453857,0.001995359026838496,0.00316178312876934,-9.86427306075315,-0.0013886457440142053,0.002604946336034253,-9.86427306075315
0.6003501415252686,4.994241714477539,5.017651081085205,8.4312744140625,-0.0008303760120632498,0.004103065346506688,-9.868034374845564,0.00037184494299946635,0.012488515028477032,-9.861842780219744
0.7002873420715332,4.994500637054443,5.016294002532959,8.42799186706543,-0.0017746639185176134,0.009490970614738995,-9.865326138028944,-0.0005350190699333623,0.01454589258396144,-9.865326138028944
0.8003692626953125,4.99472713470459,5.015047550201416,8.42511510848999,-0.002168276370376499,0.014422126955486076,-9.861852985010355,-0.00414778096809254,0.021216170199877205,-9.859938292293876
0.9002618789672852,4.9950151443481445,5.013504505157471,8.421760082244873,-0.0036229352123752718,0.01980108062697033,-9.859938292293876,-0.004124739529217436,0.024121057065030982,-9.84873857244694
1.0003273487091064,4.995306968688965,5.012091159820557,8.418833255767822,-0.0051750523573139045,0.02443240175017119,-9.863478907482811,0.0004188190905987099,0.0280492394618026,-9.863478907482811
1.100276231765747,4.995509624481201,5.011176586151123,8.417027950286865,-0.003125560074131959,0.029683912059954916,-9.850504265098415,-0.0005843999887265028,0.03145532501524162,-9.855694461342747
1.2002160549163818,4.995821952819824,5.00977897644043,8.414510250091553,-0.0020740797104545827,0.033916776373517726,-9.855694461342747,-0.0008028870771195074,0.03141001719534575,-9.83754849347892
1.3003487586975098,4.99601411819458,5.008853435516357,8.413050174713135,-0.0020716551331462427,0.03599168097054316,-9.839413625394023,-0.00475163446286242,0.032506154435612444,-9.832267149386961
1.4003181457519531,4.996219158172607,5.007823467254639,8.411628246307373,-0.004217428006822613,0.037265119195257906,-9.832267149386961,-0.004334617593963586,0.035287676720408,-9.829905822352055
1.5002825260162354,4.996419429779053,5.006921291351318,8.410590171813965,-0.005364724362029752,0.038662455868611764,-9.837554397201751,-0.005948079812683638,0.042579171392616466,-9.837753872621052
1.6002788543701172,4.996631145477295,5.006170749664307,8.409899234771729,-0.0071709995401235595,0.04358821339953909,-9.837753872621052,0.0012184946611402125,0.04000475365405887,-9.83817326566383
1.7003552913665771,4.996909141540527,5.005504131317139,8.40946102142334,-0.005056984756723802,0.0454677690030609,-9.84705352496218,0.0005496632922676881,0.04016776472000938,-9.84705352496218
1.8003208637237549,4.997247219085693,5.004947185516357,8.409258365631104,-0.0024608746558048207,0.045519589926877636,-9.833366961190181,0.0008809910717095804,0.04009177032004363,-9.833994122906617
1.9002747535705566,4.99758243560791,5.004538536071777,8.409255981445312,-0.0007573071851807399,0.045241815995852384,-9.830801752911716,9.402832030236397e-05,0.04022610268240445,-9.830801752911716
2.000316619873047,4.997942924499512,5.004202842712402,8.409380435943604,-0.0004404288884102834,0.0447761695705868,-9.843080733173707,-0.000650873845322586,0.040443239633031425,-9.841683587526944
2.1002297401428223,4.998520851135254,5.003796100616455,8.409750938415527,-0.0006161748605333843,0.04450761454008897,-9.841683587526944,-0.003539907341317594,0.04092352856304693,-9.840461402064388
2.2002949714660645,4.998963356018066,5.003533840179443,8.410154342651367,-0.0018134668430221858,0.044147731752426145,-9.83410285281974,-0.007844154911714085,0.039718993231994126,-9.83410285281974
2.300307273864746,4.999433517456055,5.003274917602539,8.41068696975708,-0.005759100022710547,0.04311706826664394,-9.825008640314739,-0.0062172680742556,0.03543056497262764,-9.82747915317738
2.400270462036133,4.999922752380371,5.002989292144775,8.41132116317749,-0.007556301542252827,0.04039065839928331,-9.818691357525154,-0.005209134702385043,0.032400202367176334,-9.818691357525154
2.5002875328063965,5.000268459320068,5.002783298492432,8.41179370880127,-0.006994523852337828,0.036358131280453516,-9.828132126982222,-0.004506369529348575,0.03253979479461311,-9.824885957519971
2.6003432273864746,5.000830173492432,5.002448558807373,8.412600994110107,-0.006214315384516465,0.03423511320880959,-9.824885957519971,-0.00535891006288125,0.03246354983968569,-9.829956399615035
2.7003116607666016,5.0014166831970215,5.002077579498291,8.413496494293213,-0.006033656516083979,0.03305713466136004,-9.827590865771466,-0.006622046809173554,0.03304403014588431,-9.832639299325244
2.800476551055908,5.001877307891846,5.001810073852539,8.414226531982422,-0.007012202409208183,0.03270375801705156,-9.832639299325244,-0.006417230557457465,0.037043965902473275,-9.833577418641381
2.9003095626831055,5.002363681793213,5.001576900482178,8.415015697479248,-0.007244449704212545,0.033945532103919165,-9.84154273605535,-0.008466082204521719,0.04139748095335083,-9.85101531380097
