time,quad x,quad y,quad z,kftag x,kftag y,kftag z,tag x,tag y,tag z,true tag x,true tag y
8.249282836914062e-05,4.987194538116455,4.993538856506348,24.380634307861328,-7.096290325504587,-2.87809031901549,-28.935710664917693,-7.115138206731535,-2.8845297185492864,-28.935710664917693,-5.573527574539185,-3.241915225982666
0.10030913352966309,4.98769998550415,4.993937969207764,24.379329681396484,-7.10814474740784,-2.87937166329231,-28.869000558984833,-7.108363747203374,-2.874004678202774,-28.869000558984833,-5.5739967823028564,-3.2423057556152344
0.2003002166748047,4.988290309906006,4.994359016418457,24.378089904785156,-7.11159367262151,-2.8773827770211695,-28.886305179632323,-7.110089432888774,-2.8812385634411504,-28.886305179632323,-5.574536085128784,-3.242708683013916
0.30031847953796387,4.988895893096924,4.994733810424805,24.37705421447754,-7.114212662302953,-2.8810481371557723,-28.962446160720656,-7.126581417053858,-2.8899024967929963,-28.962446160720656,-5.5751612186431885,-3.2431297302246094
0.40041613578796387,4.989476203918457,4.995059490203857,24.37620735168457,-7.125996975032573,-2.8883056691210762,-28.93072088571971,-7.112123478644879,-2.889406873062223,-28.93072088571971,-5.575845003128052,-3.2435264587402344
0.5002965927124023,4.9904046058654785,4.995527267456055,24.375072479248047,-7.119347349496271,-2.8935399375081574,-28.918633618155624,-7.105484703989985,-2.895359008385361,-28.918633618155624,-5.576499700546265,-3.243873119354248
0.600590705871582,4.991451740264893,4.996041297912598,24.374008178710938,-7.120148484781898,-2.8990079590210427,-28.97363130840737,-7.121025837443749,-2.899607315416823,-28.97363130840737,-5.5774619579315186,-3.2443418502807617
0.700493335723877,4.992627143859863,4.996654987335205,24.373022079467773,-7.115851552923291,-2.893384555930282,-28.931529958744154,-7.121758758913815,-2.8780242299577794,-28.931529958744154,-5.578657388687134,-3.2449445724487305
0.8003444671630859,4.993277549743652,4.997017860412598,24.372568130493164,-7.1226308033924095,-2.8854834807638587,-29.02782641159029,-7.158373182532664,-2.876154516181883,-29.02782641159029,-5.5798399448394775,-3.2455906867980957
0.9003005027770996,4.995049476623535,4.998067378997803,24.37163543701172,-7.1494107647493115,-2.8803836703171113,-28.940994251301003,-7.139273938908801,-2.8695182181769514,-28.940994251301003,-5.580909967422485,-3.2462167739868164
1.000399112701416,4.996304035186768,4.998854637145996,24.3712158203125,-7.1478881285543805,-2.8734752653738873,-28.91858683582415,-7.135800096609412,-2.8692161212850866,-28.91858683582415,-5.582404851913452,-3.247133731842041
1.1005244255065918,4.997608661651611,4.999711990356445,24.3709659576416,-7.135026359897937,-2.8665977646934664,-28.791152869016628,-7.10803902706023,-2.8600273065582495,-28.791152869016628,-5.5834925174713135,-3.247832775115967
1.2003514766693115,4.998469829559326,5.000306129455566,24.370880126953125,-7.122243796673391,-2.8606985881491234,-28.894065574770774,-7.1320429762993065,-2.8641520549382617,-28.894065574770774,-5.585032224655151,-3.2488789558410645
1.3004395961761475,5.000302314758301,5.001654148101807,24.370861053466797,-7.130491709467639,-2.86103458131729,-29.18000779323779,-7.2041233624834895,-2.888440272759421,-29.18000779323779,-5.586387872695923,-3.2498655319213867
1.4003288745880127,5.0020222663879395,5.003001689910889,24.37101173400879,-7.181038403409347,-2.8771540412234717,-29.13750280279323,-7.198519959139775,-2.888431554152506,-29.13750280279323,-5.587786436080933,-3.2509398460388184
1.50028657913208,5.0034499168396,5.004189491271973,24.371278762817383,-7.200717876279336,-2.8848202160922596,-29.10548601381963,-7.195981394105701,-2.889632120428113,-29.10548601381963,-5.58911919593811,-3.2520103454589844
1.6002788543701172,5.004866600036621,5.005465030670166,24.371673583984375,-7.207463902687491,-2.889145360955565,-28.92880292432661,-7.159140127171277,-2.8746077416977025,-28.92880292432661,-5.590678930282593,-3.253347873687744
1.7003488540649414,5.005947589874268,5.006519794464111,24.3720703125,-7.219412107179674,-2.888479728365065,-29.23613087420584,-7.246610872117712,-2.8932898814463437,-29.23613087420584,-5.592211484909058,-3.2547922134399414
1.800356149673462,5.0075225830078125,5.008151531219482,24.372777938842773,-7.240144650780085,-2.8896707834337616,-29.120373888488842,-7.227997098338648,-2.8846689838064385,-29.120373888488842,-5.593390703201294,-3.2559947967529297
1.900425910949707,5.0090203285217285,5.009761810302734,24.373598098754883,-7.2047932279080875,-2.8778406581511913,-28.681713415077688,-7.126651459251665,-2.8588239199393435,-28.681713415077688,-5.594883680343628,-3.2575817108154297
2.0004000663757324,5.010237693786621,5.011093616485596,24.374391555786133,-7.204963693276608,-2.8925508421679638,-29.19779142042729,-7.263344900184765,-2.9382779144622635,-29.19779142042729,-5.596220254898071,-3.2590293884277344
2.1003258228302,5.011327743530273,5.012311935424805,24.375211715698242,-7.248568136688412,-2.9239138690791875,-28.973124820915586,-7.220416323034724,-2.922285981598256,-28.973124820915586,-5.597287893295288,-3.260207176208496
2.2002713680267334,5.012465476989746,5.013621807098389,24.376222610473633,-7.240334357791303,-2.927972547528917,-28.734567477214746,-7.1706677012553826,-2.904198120734099,-28.734567477214746,-5.598398447036743,-3.261465549468994
2.30029559135437,5.013337135314941,5.014646053314209,24.377138137817383,-7.196912332284904,-2.915443822387447,-28.660383760610003,-7.154652777581208,-2.898572320385348,-28.660383760610003,-5.599449872970581,-3.2626876831054688
2.4002726078033447,5.014084815979004,5.015536785125732,24.37807846069336,-7.170509074864675,-2.91090715702878,-28.651872809393073,-7.15205579288045,-2.9071517947613135,-28.651872809393073,-5.600321531295776,-3.263721466064453
