time,quad x,quad y,quad z,kftag x,kftag y,kftag z,tag x,tag y,tag z,true tag x,true tag y,/qe0_position,/qe1_position,/qe2_position,/qe3_position,/qe4_position,/qe5_position,/qe6_position,/qe7_position
1.3001856803894043,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1.3502113819122314,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1.4001548290252686,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1.4501800537109375,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1.5001952648162842,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1.5502092838287354,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1.6001591682434082,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1.6501834392547607,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1.700190544128418,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1.7501916885375977,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1.8001556396484375,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1.850189208984375,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1.9001774787902832,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1.9501760005950928,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.0001533031463623,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.0501909255981445,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.1002044677734375,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.150183916091919,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.200188398361206,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.2501931190490723,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.3002068996429443,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.350203037261963,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.4001688957214355,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.450204610824585,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.500229597091675,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.550225257873535,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.600161552429199,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.650214910507202,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.7002201080322266,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.7502145767211914,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.8001670837402344,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.8502230644226074,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.9002089500427246,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
2.950190305709839,,,,,,,,,,,,"[None, None, None]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
3.000171422958374,4.986154556274414,4.997061729431152,24.516204833984375,0.015484296332194107,0.11334193031974775,-29.252671717109585,0.03128552477165503,0.09533742914348053,-29.252671717109585,0.013850688934326172,0.00894308090209961,"[None, None, None]","[0.0, 0.0, -29.252671717109585]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, -29.252671717109585]","[0.0, 0.0, 0.0]","[0.0, 0.0, -29.252671717109585]","[0.0, 0.0, 0.0]"
3.0502116680145264,4.986212730407715,4.996923923492432,24.51610565185547,0.02079219852663386,0.1112279088639941,-29.252671717109585,0.03128552477165503,0.09533742914348053,-29.252671717109585,0.01379251480102539,0.009080886840820312,"[None, None, None]","[0.0, 0.0, -29.252671717109585]","[0.0, 0.0, -29.252671717109585]","[0.0, 0.0, -29.252671717109585]","[0.0, 0.0, -29.252671717109585]","[0.0, 0.0, -29.252671717109585]","[0.0, 0.0, -29.252671717109585]","[0.0, 0.0, -29.252671717109585]"
3.1002213954925537,4.9862799644470215,4.996832370758057,24.51603889465332,0.024425336763418973,0.10937405546198345,-29.327032081325815,0.027867937179443913,0.09386068579294715,-29.327032081325815,0.01379251480102539,0.009080886840820312,"[None, None, None]","[0.03274128509305714, 0.09977361640594602, -29.252671717109585]","[0.0, 0.0, -29.252671717109585]","[0.013110640117702214, 0.03995249344129783, -29.252671717109585]","[0.007147415503726143, 0.021780559032299654, -29.252671717109585]","[0.005098336942151708, 0.015536333193054017, -29.327032081325815]","[0.004755545195307637, 0.014491732403575625, -29.252671717109585]","[0.0, 0.0, -29.252671717109585]"
3.15018630027771,4.98633337020874,4.996789455413818,24.516008377075195,0.024425336763418973,0.10937405546198345,-29.327032081325815,0.027867937179443913,0.09386068579294715,-29.327032081325815,0.01372528076171875,0.009172439575195312,"[None, None, None]","[0.03465507497109178, 0.10560557250143539, -29.327032081325815]","[0.024286373071881088, 0.07400867937463433, -29.327032081325815]","[0.021863904062974306, 0.06662660829944585, -29.327032081325815]","[0.01306320701993271, 0.03980794897127017, -29.327032081325815]","[0.005098336942151708, 0.015536333193054017, -29.327032081325815]","[0.008915072358206873, 0.027167199062922642, -29.327032081325815]","[0.004647498833823348, 0.014162479101692325, -29.327032081325815]"
3.2002155780792236,4.986424446105957,4.996760368347168,24.515974044799805,0.02548385564719716,0.10712329870800286,-29.327032081325815,0.027867937179443913,0.09386068579294715,-29.327032081325815,0.013671875,0.009215354919433594,"[None, None, None]","[0.030951952661269346, 0.10367459281402214, -29.327032081325815]","[0.029552940083170505, 0.09699562978872894, -29.327032081325815]","[0.021863904062974306, 0.06662660829944585, -29.327032081325815]","[0.01725431221036537, 0.05454014704935246, -29.327032081325815]","[0.00899527924241082, 0.028822168808193743, -29.327032081325815]","[0.012098205793856792, 0.03813794012058455, -29.327032081325815]","[0.008249753257365005, 0.02642580248019586, -29.327032081325815]"
3.2501916885375977,4.986525058746338,4.996772289276123,24.515968322753906,0.026178339785126774,0.10524103490563676,-29.327032081325815,0.024649766188554523,0.09547727313308929,-29.314521856007072,0.013480186462402344,0.009232521057128906,"[None, None, None]","[0.030951952661269346, 0.10367459281402214, -29.327032081325815]","[0.031103321044891663, 0.10398267723961362, -29.314521856007072]","[0.026294134655804706, 0.08382105108630297, -29.327032081325815]","[0.01725431221036537, 0.05454014704935246, -29.327032081325815]","[0.012415272577303037, 0.040482745795287385, -29.327032081325815]","[0.012098205793856792, 0.03813794012058455, -29.327032081325815]","[0.01144538920931623, 0.03730524630913284, -29.314521856007072]"
3.300226926803589,4.986655235290527,4.996828556060791,24.515968322753906,0.026622604814967595,0.10364174332344327,-29.314521856007072,0.024649766188554523,0.09547727313308929,-29.314521856007072,0.01335000991821289,0.009176254272460938,"[None, None, None]","[0.030495349403856727, 0.1028299208579262, -29.314521856007072]","[0.031103321044891663, 0.10398267723961362, -29.314521856007072]","[0.02918584934780795, 0.09513954491903617, -29.314521856007072]","[0.020765089361171357, 0.06689566052873774, -29.314521856007072]","[0.01543621961091246, 0.05078393221628017, -29.314521856007072]","[0.014924615360366473, 0.04788002855695368, -29.314521856007072]","[0.01144538920931623, 0.03730524630913284, -29.314521856007072]"
3.3502280712127686,4.986791133880615,4.996915340423584,24.515995025634766,0.026622604814967595,0.10364174332344327,-29.314521856007072,0.023360735982814518,0.09426472283851606,-29.22692295810258,0.01335000991821289,0.009176254272460938,"[None, None, None]","[0.026900054065052914, 0.10379268030099262, -29.314521856007072]","[0.02891592381689851, 0.10687384723402897, -29.314521856007072]","[0.029689257242745078, 0.10306771432457132, -29.22692295810258]","[0.023015808679728807, 0.07761048360647402, -29.314521856007072]","[0.01543621961091246, 0.05078393221628017, -29.314521856007072]","[0.01701413328947965, 0.05679468745141095, -29.314521856007072]","[0.01385782733819328, 0.04723160080245822, -29.314521856007072]"
3.4001941680908203,4.986934661865234,4.997026443481445,24.516027450561523,0.025571585717813487,0.10292932543879073,-29.22692295810258,0.023360735982814518,0.09426472283851606,-29.22692295810258,0.01307058334350586,0.00897836685180664,"[None, None, None]","[0.026503230458955983, 0.10321152030078057, -29.22692295810258]","[0.02800658046572493, 0.10715856083000207, -29.22692295810258]","[0.029689257242745078, 0.10306771432457132, -29.22692295810258]","[0.02488219058907822, 0.08658423606076938, -29.22692295810258]","[0.017645401304328814, 0.06016500021591448, -29.22692295810258]","[0.018885674950516795, 0.06478648888911057, -29.22692295810258]","[0.01601862078984179, 0.05612709528289933, -29.22692295810258]"
3.4501943588256836,4.98704195022583,4.997116565704346,24.51604652404785,0.024297114248971952,0.10168264752031968,-29.22692295810258,0.023360735982814518,0.09426472283851606,-29.22692295810258,0.01307058334350586,0.00897836685180664,"[None, None, None]","[0.026503230458955983, 0.10321152030078057, -29.22692295810258]","[0.02653857029957152, 0.1056657277566995, -29.22692295810258]","[0.02935322143186224, 0.10748135520912873, -29.22692295810258]","[0.02488219058907822, 0.08658423606076938, -29.22692295810258]","[0.01942447544844944, 0.06834655796472872, -29.22692295810258]","[0.018885674950516795, 0.06478648888911057, -29.22692295810258]","[0.01779257329508726, 0.06396830552703033, -29.22692295810258]"
3.500200033187866,4.987278938293457,4.997323036193848,24.516090393066406,0.023410108021905286,0.10059117939032576,-29.383898699725155,0.031166011350282297,0.0912177267576757,-29.383898699725155,0.012963294982910156,0.00888824462890625,"[None, None, None]","[0.02498069910116415, 0.10129867076257892, -29.22692295810258]","[0.02653857029957152, 0.1056657277566995, -29.22692295810258]","[0.028980386996317584, 0.10997951474754393, -29.22692295810258]","[0.02614396883682809, 0.09380248088675078, -29.22692295810258]","[0.021007571574747662, 0.07564822469729222, -29.22692295810258]","[0.020400923519191205, 0.07181757071288439, -29.22692295810258]","[0.01779257329508726, 0.06396830552703033, -29.22692295810258]"
3.55022931098938,4.98743200302124,4.997459411621094,24.516115188598633,0.023410108021905286,0.10059117939032576,-29.383898699725155,0.031166011350282297,0.0912177267576757,-29.383898699725155,0.0125732421875,0.008545398712158203,"[None, None, None]","[0.024752720326065316, 0.10061483514889644, -29.383898699725155]","[0.02590395592957501, 0.10456560212340048, -29.383898699725155]","[0.02859059976226137, 0.11117119638211802, -29.383898699725155]","[0.02715706173446845, 0.09975801338436381, -29.383898699725155]","[0.021007571574747662, 0.07564822469729222, -29.22692295810258]","[0.021763688480103356, 0.0781546152167509, -29.383898699725155]","[0.01938968828508176, 0.07103685523291066, -29.383898699725155]"
3.600179433822632,4.987648010253906,4.9976487159729,24.51614761352539,0.02600943743167905,0.09837353747179543,-29.383898699725155,0.031166011350282297,0.0912177267576757,-29.383898699725155,0.012357234954833984,0.008356094360351562,"[None, None, None]","[0.03278791884330085, 0.09686016317394949, -29.383898699725155]","[0.03161708398566476, 0.10127129219646237, -29.383898699725155]","[0.02859059976226137, 0.11117119638211802, -29.383898699725155]","[0.02960099702337251, 0.10397183535453718, -29.383898699725155]","[0.023505846322819362, 0.08174564451737297, -29.383898699725155]","[0.023957194127499595, 0.08349786296535866, -29.383898699725155]","[0.021807103574192056, 0.07703909638384236, -29.383898699725155]"
3.6501989364624023,4.987911224365234,4.997873306274414,24.516191482543945,0.027778266800181965,0.09666322300793853,-29.383898699725155,0.031019618993129328,0.09101316887781419,-29.394193773462916,0.01209402084350586,0.00813150405883789,"[None, None, None]","[0.03278791884330085, 0.09686016317394949, -29.383898699725155]","[0.03335481598953232, 0.09966420997176298, -29.394193773462916]","[0.031413782413402584, 0.11022678103184924, -29.383898699725155]","[0.02960099702337251, 0.10397183535453718, -29.383898699725155]","[0.025746832473135597, 0.08718638085138554, -29.383898699725155]","[0.023957194127499595, 0.08349786296535866, -29.383898699725155]","[0.02399826096162073, 0.08246338269603667, -29.394193773462916]"
3.7002007961273193,4.988073348999023,4.998010158538818,24.516231536865234,0.02896904611937549,0.09532417531030458,-29.394193773462916,0.031019618993129328,0.09101316887781419,-29.394193773462916,0.01209402084350586,0.00813150405883789,"[None, None, None]","[0.03314647654769715, 0.09614995592999871, -29.394193773462916]","[0.03335481598953232, 0.09966420997176298, -29.394193773462916]","[0.033216628658945896, 0.10909983690486734, -29.394193773462916]","[0.03163167874881427, 0.10731628927565523, -29.394193773462916]","[0.02775653578890582, 0.09203528308968616, -29.394193773462916]","[0.025944796091369435, 0.08832235051111194, -29.394193773462916]","[0.02399826096162073, 0.08246338269603667, -29.394193773462916]"
3.750209093093872,4.988420486450195,4.998306751251221,24.51631736755371,0.02896904611937549,0.09532417531030458,-29.394193773462916,0.03342990642153332,0.05313271611013182,-29.513858016452268,0.011931896209716797,0.007994651794433594,"[None, None, None]","[0.032851290367996604, 0.09545974741474267, -29.394193773462916]","[0.033650160595383914, 0.09850041227010708, -29.394193773462916]","[0.03425446580002352, 0.10779237822351807, -29.513858016452268]","[0.033269899351313394, 0.10986171515189483, -29.394193773462916]","[0.02775653578890582, 0.09203528308968616, -29.394193773462916]","[0.027729789154120228, 0.09265502004216697, -29.394193773462916]","[0.025968641087619346, 0.08734326274839718, -29.394193773462916]"
