time,quad x,quad y,quad z,kftag x,kftag y,kftag z,tag x,tag y,tag z
3.36E-05,4.996470928,4.997386456,34.50789642,0.070457557,0.070764178,-40.57604517,,,
0.100364447,4.99806881,4.996391296,34.50756454,0.069528823,0.07008581,-40.57604517,,,
0.200293779,4.999897957,4.99539423,34.50727081,0.068528796,0.069189493,-40.57604517,,,
0.300289869,5.00212574,4.9944067,34.50696564,0.067542777,0.068230829,-40.57604517,,,
0.400443077,5.004067421,4.9937644,34.50669861,0.066612386,0.067289065,-40.57604517,,,
0.500297785,5.005897999,4.993367672,34.50644684,0.065756014,0.066402671,-40.57604517,,,
0.600274563,5.00744915,4.993192196,34.50623322,0.0649798,0.065588448,-40.57604517,,,
0.700268507,5.009199619,4.993154049,34.50611115,0.064283527,0.064851783,-40.57604517,,,
0.80028677,5.011116028,4.993300438,34.50597763,0.063663783,0.064192154,-40.57604517,,,
0.900249958,5.012948513,4.993605614,34.50597763,0.063115657,0.063606084,-40.57604517,,,
1.000265837,5.01444149,4.993975639,34.50600815,0.062633638,0.06308872,-40.57604517,,,
1.100316525,5.015966892,4.994482517,34.50613785,0.062212097,0.062634677,-40.57604517,,,
1.200321198,5.017325401,4.99506712,34.50628281,0.061845533,0.062238481,-40.57604517,,,
1.300268412,5.018597126,4.995767593,34.50654221,0.061528706,0.061894801,-40.57604517,,,
1.40032053,5.019777775,4.996601582,34.50687408,0.061256686,0.061598567,-40.57604517,-0.089066508,0.101236367,-41.29288543
1.500306129,5.020705223,4.99740696,34.50722122,0.008082682,0.075508547,-41.29288543,-0.089274576,0.101708227,-41.93659772
1.600251436,5.021535397,4.998263836,34.50765991,-0.057416433,0.09291064,-41.43433947,-0.078776163,0.094767043,-41.43433947
1.700306654,5.022488117,4.999510288,34.5082283,-0.083990072,0.097468672,-41.16800379,-0.076759215,0.103720632,-41.16800379
1.8003335,5.023240089,5.000852108,34.50880051,-0.095122052,0.1048313,-42.02663629,-0.089339224,0.113154174,-42.34475953
1.900288343,5.023756027,5.002122879,34.5093689,-0.103793237,0.114336824,-42.34475953,-0.092114569,0.119133103,-42.99218495
2.000264406,5.024240017,5.003974438,34.51011276,-0.110996224,0.120396866,-42.99218495,-0.099391039,0.1129319,-41.88904332
2.100178719,5.024466515,5.005449295,34.51065063,-0.116505593,0.122298621,-41.88904332,-0.099391039,0.1129319,-41.88904332
2.200182438,5.024629593,5.007435322,34.51145172,-0.119750195,0.12113951,-41.90065499,-0.08591777,0.114770118,-41.90065499
2.300187349,5.024662971,5.009694576,34.5124588,-0.111850472,0.12113833,-42.99151304,-0.088067666,0.070558375,-40.64179725
2.400249243,5.024568558,5.011707783,34.51345825,-0.108064586,0.105205562,-40.64179725,-0.081463814,0.066828864,-40.68216845
2.500264883,5.024386883,5.013506889,34.51442337,-0.102413177,0.083918699,-41.33902081,-0.086815833,0.056471126,-41.33902081
2.600239754,5.024078369,5.0155797,34.51562119,-0.100089838,0.065608159,-41.99726383,-0.086217155,0.052051644,-42.76154324
2.700234175,5.023600101,5.018010139,34.51713562,-0.098287983,0.053124129,-42.76154324,-0.081038969,0.042639574,-41.40063844
2.800254822,5.023253441,5.019476414,34.51810074,-0.094163209,0.044175073,-41.40063844,-0.083460865,0.037044286,-41.36319293
2.900257111,5.022542477,5.02197504,34.51985168,-0.090914543,0.035603866,-41.28826152,-0.077156636,0.011371553,-41.28826152
3.000270844,5.02183342,5.023975849,34.5213623,-0.085475966,0.014677863,-40.60039208,-0.067545287,-0.003087766,-40.60039208
3.100280285,5.021034718,5.02584362,34.52282715,-0.076385794,-0.004251128,-41.01616135,-0.085166824,-0.009075705,-41.41330104
3.200237751,5.019984245,5.027886868,34.52451324,-0.081808242,-0.014026961,-41.41330104,-0.086397513,-0.023992005,-42.11243039
3.300288916,5.019065857,5.029365063,34.52573013,-0.085025186,-0.026214814,-42.11243039,-0.083211676,-0.03714414,-41.88637805
3.400253057,5.017810345,5.03102541,34.52720642,-0.085589309,-0.039950475,-40.89381368,-0.07700466,-0.04986799,-40.89381368
3.500258207,5.016790867,5.032122612,34.52823639,-0.081031073,-0.057031453,-40.43680477,-0.075886756,-0.067995252,-40.43680477
3.600226879,5.015017509,5.033586502,34.52976608,-0.07778582,-0.075663321,-41.42971502,-0.068035338,-0.072632551,-41.42971502
3.700255156,5.013962269,5.034238338,34.53056335,-0.071204031,-0.086792149,-41.89459527,-0.06812314,-0.081405954,-41.89459527
